"año","nombreestablecimiento","zona","direccion","telefono","nombre_Rector","tipo_Establecimiento","sector","niveles","jornadas","especialidad","grados","numero_de_Sedes","estado","correo_Electronico"
"2,016","COL SAN FELIPE NERI                                                                                 ","URBANA","KR 27 C 71 80","2251144","P. BAYARDO ROSERO C.O.","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"san_felipe_neri2605@hotmail.com -- csfn@sanfelipeneribogota.edu.co -- colegiosanfelipeneri@gmail.com"
"2,016","COLEGIO NUEVA GENERACIÓN ALTAMIRA - CONGA","URBANA","KR 11 A ESTE 44 55 SUR","2066037","JORGE ROBERTO AMAYA PAVA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"cocoal4@yahoo.es"
"2,016","INST SAN RICARDO PAMPURI                                                                            ","URBANA","KR 81 J 46 44 SUR","4504980 -- 2998905","CARLOS ANDRES MORA RODRIGUEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"srpampuri@hotmail.com"
"2,016","COL ALVERNIA                                                                                        ","URBANA","TV 77 162 55","6921335 -- 6926947","HNA MARIA EVA PARRA RESTEPO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"info@colegioalvernia.edu.co -- secretarialvernia@hotmail.com"
"2,016","COLEGIO LOS TEJARES (IED)","URBANA","CL 75 C BIS SUR 2 C 44 ESTE","7628944","MANUEL RICARDO GUEVARA AVILA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","2",,"cedlostejares5@redp.edu.co  coltejares5@hotmail.com"
"2,016","COL FUND SAN MARTIN                                                                                 ","URBANA","KR 18 80 53","6210866 -- 6226422","PEDRO RAFAEL ERAZO HERNANDEZ","INSTITUCION EDUCATIVA",,"MEDIA","COMPLETA","ACADÉMICA","10,11","1",,"colegiosanmartin@sanmartin.edu.co"
"2,016","LIC CAMPESTRE CAFAM","URBANA","DG 58 SUR 29 26","2702262 -- 7412900","JENNIFER ELIZABETH VILLARRAGA SARMIENTO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceocampestre@cafam.com.co"
"2,016","GIMN GARDER                                                                                         ","URBANA","TV 5 I 48 B 25 SUR","2057109 -- 7145644","VIVIAN LILIBETH YARA RODRIGUEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,8","1",,"gimnasiogardner@hotmail.com"
"2,016","JARD INF MELODIAS ENCANTADAS                                                                        ","URBANA","CL 127 42 15","6246385","INES ORDOÑEZ PACHON","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jarinfmeloencanta@yahoo.com"
"2,016","COLEGIO RODRIGO ARENAS BETANCOURT  (IED)","URBANA","KR 97 21 B 15","2673359","LIBIA FARIDE FLOREZ CASTRO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"cedrodrigoarenasb9@redp.edu.co"
"2,016","LICEO BIRMINGHAM","URBANA","CL 38 S 78 48","4542195 -- 2738266","PATRICIA EDITH VARGAS NOVA","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ÚNICA","ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","1",,"birmingham.school@hotmail.com"
"2,016","LIC TEC MICROEMPRESARIAL FEYSER GORDILLO ROJAS                                                      ","URBANA","KR 5 I 48 K 30 SUR","7723687","YEHISMEN FAGUA CAMEN","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA","COMPLETA","COMERCIAL,ACADÉMICA","6,7,8,9,10,11","1",,"liceofeyser@hotmail.com"
"2,016","JARD INF PEQUEÑAS MARAVILLAS                                                                        ","URBANA","CL 8 A SUR 7 A 30","3280435","MARIA DEL CARMEN BENAVIDES ANDRES","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"pequemar96@hotmail.com"
"2,016","COLEGIO JORGE ELIECER GAITAN  (IED)","URBANA","CL 66 A 43 25","3119495 / 3119496 /","CONSUELO BOHORQUEZ HERNANDEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","3",,"coldijorgeeliecerg12@redp.edu.co"
"2,016","COL NEIL ARMSTRONG                                                                                  ","URBANA","CLL. 125 NO.92-68","6856141 / 5367323                                 ","DORIS LILIANA VARGAS DIAZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE","COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"colneil@hotmail.com                               "
"2,016","COL DE PROFESIONALIZACION TECNOLOGICA                                                               ","URBANA","CL 79 107 28","2273796 / 5351264 / 5351265                       ","MARIA CAROLINA MACIAS","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA","NOCTURNA","ACADÉMICA","23,24,25,26","1",," ccocobo@hotmail.com"
"2,016","COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED)","URBANA","KR 84 B 16 65","2921144 EXT 205","JANETT RODRIGUEZ VILLAMIL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","2",,"cedisabelii8@redp.edu.co"
"2,016","JARD INF MERCEDITAS                                                                                 ","URBANA","CR. 19 NO.39-58","2453214","ARMANDO MARTINEZ PAZOS","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,
"2,016","COL COLOMBO GALES                                                                                   ","URBANA","IND AV GUAIMARAL COSTADO SUR AEROPUERTO","6684910","CLARA INES MARTIN TOVAR","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"cmartan@colegiocolombogales.edu.co"
"2,016","JARD INF LOCAS CABECITAS                                                                            ","URBANA","CLL. 43 NO.79-36","2636867","MARY RINCON","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"locascabecitas_p@hotmail.com                      "
"2,016","COLEGIO JOSE MARIA VARGAS VILA (IED)","URBANA","DG 74 B BIS SUR 26 C 12","7619514-7650529","JAVIER RAUL MARTINEZ MARTINEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"escdiparaisomirado19@redp.edu.co"
"2,016","COLEGIO LOS ALPES (IED)","URBANA","KR 12 ESTE 33 A 80 SUR","3670125 -- 3670116","HENRY ALEJANDRO RODRIGUEZ VARGAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA","COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","2",,"cedlosalpes4@redp.edu.co"
"2,016","LIC SAN BASILIO MAGNO                                                                               ","URBANA","CL 83 108 27","4427939 / 2914155                                 ","MARTHA YANETH CASTILLO ROA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,99","1",,"info@liceosanbasiliomagno.edu.co "
"2,016","COL PASOS FIRMES                                                                                    ","URBANA","KR 109 A 79 05","2280361 / 4334745                                 ","JANETTE CRISTINA GUTIERREZ TRIANA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"pasosfirmes@hotmail.com                           "
"2,016","COL LATINOAMERICA                                                                                   ","URBANA","CLL. 48 SUR NO.101-58/60","5702162","LUZ YANETH ESPINOSA RAMIREZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,
"2,016","COLEGIO ATENAS (IED)","URBANA","DG 34 SUR 2 A 05 ESTE","2069970 -- 3644223","MARTHA LUCIA MOLINA VANEGAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"cedatenas4@redp.edu.co"
"2,016","LICEO INFANTIL EL MUNDO DE LOS NIÑOS","URBANA","CRA 56A NO. 2-74",,"CRUZ MELO MARIA DEL CONSUELO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,
"2,016","KINDERMUSIKAL PREESCOLAR","URBANA","CL 127 B 49 06","4810250","ESPERANZA GÓMEZ LIBREROS","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA,COMPLETA",,"-3","1",,"preescolarkindermusik@hotmail.com"
"2,016","LIC MAYOR ANDINO                                                                                    ","URBANA","DG 10 B 78 04","4111928 / 4246493                                 ","AURA YANETH GACHA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceomayirandino@hotmail.com                      "
"2,016","COL VIÑA DEL MAR                                                                                    ","URBANA","KR 105 67 F 03","5414615  --  3005425221","JUAN DE DIOS CASTRO GARZON.","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8,9","1",,"colvimar@yahoo.es"
"2,016","FUND COL SAN BENITO DE TIBATI                                                                       ","URBANA","KR 12 188 A 65","6790200","PADRE NICOLAS DARIO CANO AGUDELO OSB","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA","COMPLETA","INDUSTRIAL,COMERCIAL","6,7,8,9,10,11","1",,"vice.csbt@hotmail.com -- tibati.secretaria@hotmail.com -- csbt79@hotmail.com"
"2,016","JARD INF ANGELITOS CONSENTIDOS                                                                      ","URBANA","CL 73 72 90","2236829 / 2513975                                 ","MARIA DEL PILAR SIABATTO TRUJILLO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","COL COLOMBO FLORIDA BILINGÜE                                                                        ","URBANA","CR. 13 NO.20-27 SUR","2391231 / 2399263                                 ","MARTHA LUCIA CARVALHO QUIGUA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"ragudelom@hotmail.com                             "
"2,016","JARD INF RISITAS                                                                                    ","URBANA","KR 68 BIS 9 B 05 SUR","2901448 -- 2624694","ANA ESPERANZA PIÑEROS ALVAREZ","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jardrisitas.1982@gmail.com"
"2,016","LIC  DE CERVANTES PADRES AGUSTINOS                                                                  ","URBANA","CL 153 19 39","6141174","RDO NELSON GALLEGO OROZCO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"secretariaacademica@liceocervantes.edu.co -- rectoria@liceocervantes.edu.co"
"2,016","GIMNASIO FRAY MARTÍN DE PORRES","URBANA","CL 86 BIS 89 B 28","2524448 -- 5365235 -- 3213447762","MARTHA AURORA GARZON RAMIREZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"gimnasioelimperio@yahoo.com"
"2,016","COL SAN JUAN DE AVIILA                                                                              ","URBANA","KR 100 B 75 B 05","2281625 / 4424205/2288149","ROSA ESPERANZA BAEZ LIZARAZO","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","1",,"sanjavi@hotmail.com"
"2,016","COL NUEVO PARAISO                                                                                   ","URBANA","TV 79 A 6 A 41","2929321 / 4243842                                 ","MARTHA RUTH FALLA DE MARTÍNEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"nuevoparaiso1994@yahoo.com"
"2,016","INST SUP COOPERATIVO                                                                                ","URBANA","CL 80 78 88","7430296 -- 7430297 -- 7430439 -- 7429366","MARIA EMMA RODRIGUEZ SANDOVAL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","1",,"rectoria@cooedunor.edu.co -- sacademica@cooedunor.edu.co -- inscoop_rector@hotmail.com"
"2,016","COL MONTFERRI                                                                                       ","URBANA","KR 77 9 44","2920226  --  7022206","DIANA MARCELA MORA CAMELO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"dmmora@hotmail.com  rectoria@colegiomontferri.edu.co  cor.formacionintegral@colegiomeontferri.edu.co"
"2,016","CENT EDUC LIBERTAD                                                                                  ","URBANA","CLL. 7 NO.3-27","2802713 / 3280883                                 ","SANDRA ROCIO RAMIREZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-1,0,1,2,3,4,5,6,7,8,9","1",,"cel99@starmedia.com                               "
"2,016","COL DE NSTRA SRA DEL BUEN CONSEJO                                                                   ","URBANA","CL 104 17 22","2562963 -- 2364973","HNA MARIA ALTAGRACIA GIL PICHARDO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"info@colbuenco.edu.co"
"2,016","JARD INF LA FRESITA FELIZ                                                                           ","URBANA","DG. 8A NO.48C-04","2616359","LUZ JANETH ROJAS GAMBA","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"janeth-o-marisolrojas@hotmail.com                 "
"2,016","COLEGIO COLSUBSIDIO CIUDADELA","URBANA","CL 83 110 58","4319454  --  4318181  --  4316427","LUIS ALFREDO PLATA CUEVAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegio.CEIC@colsubsidio.com -- colegioceicciudadela.secretariaacademica@colsubsidio.com"
"2,016","LIC HOMERICO                                                                                        ","URBANA","CL 133 101 27","7552086","PEDRO DANIEL BETANCOURT ROJAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceohomerico@gmail.com - rectorhomerico@gmail.com                     "
"2,016","INST SURORIENTAL SAN JORGE NOCTURNO                                                                 ","URBANA","KR 10 18 48 SUR","2726296","MARIA RANGEL DE RIOS","INSTITUCION EDUCATIVA",,"BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA","ACADÉMICA","10,11,21,22,23,24,25,26","1",,"isanjorge@hotmail.com -- sanjorgecesco_sosiego@hotmail.com"
"2,016","COL WESLEYANO DEL NORTE                                                                             ","URBANA","CL 161 22 49","6774515 -- 6724831 -- 6705159","LEDY MARISOL PABON GONZALEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegiowesleyano@gmail.com"
"2,016","COLEGO ORLANDO FALS BORDA (ANTES BARRANQUILLITA) (IED)","URBANA","KR 1 A ESTE 72 60 SUR","7730905 -- 7730937 -- 7730993","DAVID ERNESTO FLOREZ GONZALEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"cedbarranquillita5@redp.edu.co -- colbarranquillita5@hotmail.com"
"2,016","COLEGIO SAN CAYETANO (IED)","URBANA","CL 74 A SUR 17 49 ESTE","3653500","LUZ ANGELICA CUBILLOS HERNANDEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colsancayetano4@redp.edu.co - mauricio.aragon@coldubsidio.com"
"2,016","COL JARD MI PEQUEÑO BOHIO                                                                           ","URBANA","CLL. 26 NO.116B-15","2981149","ADRIANA MUÑOZ CIFUENTES","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","COL BENPOSTA NACION DE MUCHACHOS                                                                    ","URBANA","IND KM 4 VIA A CHOACHI","5607505 -- 3344827 -- 2840711","JOSE ALEJANDRO ACOSTA GUZMAN","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11,99","1",,"colben6@yahoo.com -- benpostabog@col1telecom.co"
"2,016","GIMN EL HONTANAR","URBANA","KR 76 150 26","6807666 -- 6815287","OMAR CACERES GALVIS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"secretaria@gimnasiohontanar.edu.co -- gimnasiohontanar@yahoo.es"
"2,016","BTO PARA ADULTOS COLSUBSIDIO                                                                        ","URBANA","CL 83 110 58","4317860 / 2293593","FERNANDO ALAPE BENITEZ","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA","ACADÉMICA","21,22,23,24,25,26","1",,"bachillerato.adultos@colsubsidio.com"
"2,016","COLEGIO NUEVO CHILE (IED)","URBANA","CL 55 SUR 75 01","7824775 / 7878247 ","RICHARD JOHN LADINO LADINO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,99","2",,"cednvochile7@redp.edu.co"
"2,016","GIMN MONTEVERDE                                                                                     ","URBANA","KR 13 145 A 26","2583397 -- 6254618","ROSA ELENA PRADA CORDERO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"gimnasiomonteverde@yahoo.com"
"2,016","GIMNASIO PIERRE FAURE","URBANA","KR 15 BIS 188 A 11","6729396","YANETH RODRIGUEZ COY","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-1,0,1,2,3,4,5","1",,"gimnpierrefaure@hotmail.com"
"2,016","COLEGIO NUESTRA SEÑORA DE LA FELICIDAD","URBANA","KR 85 8 A 36",,"LUIS NAVARRO ALVAREZ","CENTRO EDUCATIVO",,"BÁSICA PRIMARIA","ÚNICA",,"1,2,3,4,5","1",,
"2,016","COLEGIO RENE DESCARTES","URBANA","CL 1 D 29 64","3706024 -- 2478341","YASMIN ANZOLA RINCON ","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","FIN DE SEMANA","ACADÉMICA","21,22,23,24,25,26","1",,"yasminanz@hotmail.com"
"2,016","JARDIN INFANTIL LOS AMIGOS DE SNOOPY                                                                ","URBANA","CL 79 B 70 D 38","2760730","DIANA BEATRIZ GODOY MORA","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"jardinsnoopy@hotmail.com   amigossnoopy@yahoo.es                          "
"2,016","FUND INST TECNOLOGICO DEL SUR                                                                       ","URBANA","KR 29 50 04 SUR","2307195 - -2381018 -- 2383860 -- 2046002","PADRE ALBERTO FORERO CASTRO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"rectoria@tecnologicodelsur.edu.co -- coordinaciongeneral@tecnologicodelsur.edu.co"
"2,016","GIMN INF EL MUNDO DEL SABER                                                                         ","URBANA","TV 12 D 13 35 SUR","2786836","GLORIA E VEGA BENAVIDEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,"-2,-1,0,1","1",,"cesapez@yahoo.com"
"2,016","COL DEL SANTISIMO ROSARIO                                                                           ","URBANA","KR 4 9 37","2431933 -- 3142767869","HNA MARY MELBA TORRES ROMERO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegiosantisimorosario2013@gmail.com -- carjutopin2010@hotmail.com"
"2,016","GIMN FIDEL CANO                                                                                     ","URBANA","CL 23 81 D 11","2636875","MARIA EULALIA NARANJO LANDINEZ","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","1",,"secretaria@gfc.edu.co"
"2,016","COLEGIO REAL MAJESTAD","URBANA","KR 105 B 129 D 89","6882206","WILSON EDUARDO SUAREZ HERRERA","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8,9","1",,"colegiorealmajestad@hotmail.com"
"2,016","INST TENERIFE                                                                                       ","URBANA","CL 56 A SUR 78 51",,"SATURIA GOENAGA DE DEL PORTILLO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"institutotenerife@yahoo.es"
"2,016","LIC MAURITANIA                                                                                      ","URBANA","KR 23 C 63 B 04 SUR","7153674","EVELYN MORENO VALENCIA","CENTRO EDUCATIVO",,"BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"1,2,4,5,6,7,8,9","1",,"yanethmosqueramoreno@hotmail.com"
